job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type,submitted
6596543,2024-01-11T12:27:30.340Z,Social Media - Analista de Comunicação,"Buscamos pessoas atentas e dispostas a mudar o curso dos impactos que nós, humanos, causamos ao planeta. Pessoas que valorizam, respeitam e promovem nossa cultura e a diversidade do nosso povo. Pessoas engajadas em fazer da nossa sociedade um espaço de cidadania, cada dia mais justo e culturalmente diverso.Responsabilidades e atribuições- Gestão e monitoramento de redes sociais;- Planejamento e criação de conteúdo;- Análise e produção de relatórios;- Tratativa com influenciadores, imprensa e Órgãos Governamentais;- Sac das redes sociais;- Outras atividades correlatas a função.Requisitos e qualificações- Superior completo: Jornalismo, publicidade e propaganda, marketing e comunicação social;- Habilidades com plataformas de gerenciamento e análise de redes;- Conhecimento em MetaAds.Informações adicionais📍 Local de trabalho: Parque📌Atuação: PresencialBenefícios: 🚍 Vale transporte💳 Vale refeição🩺 Convênio médico💰 Previdência privada🔐 Seguro de vida🤑 PLR🗣️ Auster (apoio emocional)💪 Gympass",URBIA PARQUES,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://talentosurbia.gupy.io/job/eyJqb2JJZCI6NjU5NjU0Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6570582,2024-01-11T12:26:07.800Z,Analista de Controle de Custos,"Venha fazer parte do time Melnick! Muito mais que trabalhar, transformar.A Melnick, empresa com 50 anos de atuação no mercado gaúcho e com origem na credibilidade da Melco - fundada por Milton Melnick em 1970 , é uma das maiores construtoras e incorporadoras do Rio Grande do Sul. Alia seu padrão de qualidade e conhecimento do mercado local à vontade de sempre realizar projetos inovadores com alto padrão de execução e atendimento.Um de nossos grandes valores, aos quais somos muito fiéis, é sermos feitos de pessoas. Sendo assim, acreditamos no desenvolvimento e na capacidade de nossos colaboradores de, juntos, criarmos produtos e experiências fantásticas, transformando o jeito de morar e trabalhar das pessoas.Responsabilidades e atribuiçõesAcompanhar e desenvolver os processos a partir da avaliação de indicadores de desempenho;Subsidiar as tomadas de decisões, fornecendo análises com base em dados e informações sistematizadas;Realizar melhorias nas rotinas de atividades que fazem parte de processos;Composição e montagem de relatórios;Criação de ferramentas;Análise e qualificação de dados;Apresentações que consolidem os dados de engenharia.Requisitos e qualificaçõesGraduação em Engenharia, Administração ou Economia;Excel avançado;Facilidade com números;Capacidade de análise apurada;Desejável conhecimento de construção civil.Informações adicionaisNa Melnick você terá:Possibilidade de modo híbrido (presencial/remoto) de trabalhoPPR (Programa de Participação nos Resultados)GympassAuxílio combustível ou VTVale alimentação ou refeição;Assistência médica e odontológica;Seguro de vida;Convênios com instituições de ensino; comércio, bem-estar, entre outros;Casual day nas sextas-feiras, na sede",Melnick,vacancy_type_effective,2024-02-12T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,https://melnick.gupy.io/job/eyJqb2JJZCI6NjU3MDU4Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
6555174,2024-01-11T12:17:04.721Z,ANALISTA SUPORTE II,"Somos a maior multinacional brasileira e estamos entre as 100 maiores empresas de TI do mundo.Estamos presentes em 41 países com +30k colaboradores. A Stefanini tem como principal objetivo auxiliar os clientes a encontrar, por meio de soluções personalizadas, a maneira ideal para alcançar seus desafios, impulsionando a inovação digital.E queremos mais!Requisitos e qualificaçõesAnalista de Suporte II3.1.6.1.5.1. Atribuicoes Minimasa) Acompanhamento junto aos tecnicos de outros fornecedores no atendimento e suporte de equipamentos de TI;b) Analise e diagnostico para solucao de problemas;c) Apoio e Suporte Basico em aplicacoes e Softwares;d) Suporte a instalacao e configuracao de equipamentos de TI;e) Suporte em ambiente de Rede e Sistema Operacional;f) Configuracao de dispositivos Moveis (Tablets e Smartphones);g) Operar solucoes de video conferencia;h) Desenvolvimento de procedimentos para administracao das solucoes implementadas na resolucao de problemas e incidentes, incluindo documentacao e procedimentos operacionais;i) Gestao Sistemica de chamados tecnicos;j) Identificar atividades que deveriam ser automatizadas e escrever ou propor ferramentas para automatiza-las;k) Manter atualizada a base de conhecimento: Acompanhar a revisao e atualizacao dos procedimentos operacionais (documentos), pesquisando novas solucoes, analisando criticamente os processos e propondo melhorias;l) Atendimentos emergenciais a usuarios VIPA-s;m) Realizar a instalacao e configuracao de softwares voltados para conectividade e sincronizacao de dispositivos moveis (notebooks, smartphones, telefones celulares, agendas eletronicas e equipamentos semelhantes;n) Dominio das atividades de instalacao, configuracao e customizacao de softwares e/ou produtos em estacoes de trabalho.3.1.6.1.5.2. Requisitos Profissionaisa) Formacao: Nivel Medio com formacao Tecnica em TI (completo) ou Nivel Superior em TI (completo ou cursando);b) Experiencia: 2 anos na area;c) Desejavel Certificacao: ITIL V3 ou superd) Desejavel Certificacao: Microsoft Certified Solution Associate (MCSA) ou superior em Windows 10;e) Conhecimentos: Basico em Sistemas Operacionais Linux;f) Conhecimentos: Avancado em manutencao e configuracao de ambientes Microsoft Windows 7 ou superior;g) Conhecimentos: Tecnologia de autenticacao Active Directory;h) Conhecimentos: Office 365 e pacote office 2016 ou superior;i) Conhecimentos: Modem Desktop MD-100 (Microsoft 365);j) Conhecimentos: Redes de computadores, com e sem fio, protocolo TCP/IP, criptografia e seguranca de rede wireless;k) Conhecimentos: Avancado em manutencao de hardware;l) Conhecimentos: Ingles basico para leitura;m) Habilidades: Comunicacao oral e escrita;n) Desejavel: Ter capacidade de expressar-se com clareza e objetividade nas linguagens escrita e verbal;o) Desejavel: Ter capacidade de agir com calma, tolerancia e profissionalismo frente a situacoes que fujam dos procedimentos e rotinas normais de trabalho;p) Desejavel: Ter capacidade para se adaptar as normas e regulamentos estabelecidos;q) Desejavel: Possuir dinamismo para atuar com atendimento a usuariosSuperior CompletoInformações adicionaisO que te oferecemos:🍛 Vale Alimentação ou Vale Refeição;👨🏼‍🎓 Desconto em cursos, universidades e instituições de idiomas; 📚 Academia Stefanini - plataforma com cursos online, gratuitos, atualizados e com certificado; 🗣 Mentoring;🏫 Auxílio Creche; 💉 Clube de vantagens para consultas e exames;🏥 Assistência Médica;🦷Assistência Odontológica; 💰 Clube de vantagens e descontos nos melhores estabelecimentos;👂🏾 Atendimento psicológico online ao colaborador e seus dependentes;🛫 Clube de viagens;🐶 Convênio para Pet;e muito mais...",Stefanini Group,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://stefanini.gupy.io/job/eyJqb2JJZCI6NjU1NTE3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6591610,2024-01-11T12:14:53.636Z,Analista de SGI,"Vaga para o time de SGI.Buscamos pessoas que assim como a gente, sejam inovadoras, práticas, objetivas, tenham paixão pelo que fazem e visem a excelência. Então, você se encaixa neste perfil?Responsabilidades e atribuiçõesSerá responsável por realizar auditoria interna bem como acompanhar e coordenar as externas;Monitorar plano de ações e propor medidas para melhoria contínua;Gestão e manutenção do sistema de gestão integrada de qualidade e meio ambiente;Realizar trabalhos de comunicação e conscientização do sistema integrado;Aplicar e atender os requisitos legais;Coordenar inspeções ambientais bem como auditorias;Desenvolver e implantar projetos que visam à diminuição do impacto sobre o meio ambiente e a melhoria dos processos de qualidade;Promover treinamento de capacitação aos funcionários do sistema integrado;Executar e acompanhar os de indicadores relacionados da gestão integrada;Elaborar e coordenar o controle de documentos, visando à padronização dos processos de qualidade em conformidade com as normas aplicáveis;Avaliar o processo de gestão integrada, visando aprimorar métodos de trabalhos utilizados;Realizar demais atividades inerentes ao sistema de gestão integrada.Requisitos e qualificaçõesAtuação como Auditor Interno das normas ISO 9001 e ISO 14001;Possuir Ensino Superior finalizado em Qualidade e/ou áreas correlatas;Experiência anterior com auditorias;Disponibilidade para atuação presencial em Campinas/SP. Informações adicionaisAqui na BYD priorizamos o bem-estar de nossos colaboradores e estamos em busca constante de melhorias para o nosso pacote de benefícios. Seu pacote vai contar com:·       Convênio médico e odontológico coparticipativo para você e seus dependentes;·       Programas de saúde e bem-estar para a melhoria da sua qualidade de vida;·     Cartão Golden Farma para compras em farmácias cadastradas com desconto diretamente em folha, valendo tanto para medicamentos como para itens de higiene e beleza;·       Gympass para cuidar da sua saúde física e mental;·       Restaurante na planta para nossas unidades de Campinas, com opções de café da manhã, almoço, jantar e ceia, tudo de qualidade e com foco na saúde;·       Vale Alimentação para te ajudar nas compras do mês;·       Auxílio Combustível;·       Vale Transporte ou estacionamento na empresa;·       Trabalhamos com horário flexível, para melhor organização da sua vida pessoal;·       Licença maternidade de 6 meses e licença paternidade de 20 dias, além de um Kit Maternidade para o seu bebê;·       Seguro de vida coletivo Porto Seguro, sem desconto em folha;·       Auxílio creche para dependentes até 2 anos, conforme regras de elegibilidade. ",BYD Brasil,vacancy_type_effective,2024-02-12T00:00:00.000Z,False,Campinas,São Paulo,Brasil,https://bydbrasil.gupy.io/job/eyJqb2JJZCI6NjU5MTYxMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6596332,2024-01-11T12:14:44.830Z,Analista de Pré-Vendas | SDR - São Paulo ,"A sua missão:Agilizar o processo de vendas e diminuir o tempo médio de resposta aos clientes através da análise e qualificação da base de clientes potenciais.Responsabilidades e atribuiçõesComo será o seu dia a dia:Contribuir para o processo de mapeamento de Leads, garantindo a qualidade da pré qualificação dos clientes potenciais para as equipes de Consultores de Vendas;Levantar e consolidar dados necessários para atualização dos indicadores de performance dos processos e resultados da área, apresentando resultados que suportem as decisões da liderança;Realizar contatos com a base de clientes potenciais, através dos diversos canais utilizados pela equipe de pré-venda, atendendo as demandas recebidas pela área;Responder todas as duvidas de menor complexidade demandadas pelos Leads, atendendo questionamentos diversos e direcionando dúvidas que exigem conhecimento técnico aprofundado;Apoiar a manutenção do cadastro de Leads através de CRM, garantindo a atualização constante e a qualidade das informações relevantes sobre a base de clientes potenciais da companhia.Requisitos e qualificaçõesO que buscamos:Superior cursando ou completo;Familiaridade com G-Suite;Noções de Excel ou Google Planilhas;Noções de sistema CRM. Pontos a mais que você possui:Conhecimento de HubSpot;Vivência em startup.Informações adicionaisBenefícios:Plano de Saúde;Plano Dental;Psicoterapia Online;Gympass;Seguro de Vida;Vale Alimentação e Vale Refeição (VA/VR);Parcerias de Desconto (Universidade e Escolas de Idiomas);Despreocupe-se - Seguros Diversos;No dress code;Atuação na modalidade híbrido (2 dias escritório e 3 dias remoto). #VEMPRACONTABILIZEI 💙Cultura e Desenvolvimento = Construímos Juntos e Juntas 🚀Acreditando que o sucesso de pessoas empreendedoras é o nosso sucesso, Guardiões e Guardiãs de nossa cultura constroem todos os dias o melhor lugar para se trabalhar. Crescendo com a Contabilizei e contando suas próprias histórias!Buscar ser 1% melhor todos os dias é um valor importante no foguete. Um dos pilares para o encorajamento ao protagonismo dos nossos Guardiões e Guardiãs é feito através do Ciclo de Performance, com possibilidades de Carreira em Y, Cultura de Feedback (1:1) e ferramentas que ajudam entender oportunidades de desenvolvimento e evolução constante de nossos valores.É importante que saiba, você pode ser quem é! Estamos conscientizando e construindo um ambiente psicologicamente seguro com iniciativas de Diversidade e Inclusão. Somos verdadeiros(as) e acreditamos que essa seja uma responsabilidade de todos os Guardiões e Guardiãs! Todas as nossas oportunidades estão abertas para pessoas diversas em identidade de gênero, cor e etnia, orientação sexual, origem, pessoas com deficiência (PcD), e todas as interseccionalidades possíveis.",Contabilizei,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://contabilizei.gupy.io/job/eyJqb2JJZCI6NjU5NjMzMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid,True
6596272,2024-01-11T12:14:08.146Z,ANALISTA DE CIBERSEGURANÇA/Redes ,"A NAVA está em busca de uma  ANALISTA DE CIBERSEGURANÇA/Redes para fazer parte do nosso time de pessoas incríveis!   Por que trabalhar na NAVA? Somos uma empresa de tecnologia que atende as maiores companhias dos setores financeiro, seguros, meios de pagamento, telecomunicações, energia e varejo do país. Inspiramos nossos times a criar soluções para que essas companhias transformem e impactem positivamente o mundo.  Temos um time curioso, criativo, energético e inspirador, com grande foco nas pessoas para gerar inovação, transformação e crescimento. Dentro de um ambiente dinâmico e ágil, o nosso time está em expansão para acompanhar o crescimento exponencial da NAVA e dos nossos Clientes. Responsabilidades e atribuiçõesComo será o seu dia a dia? Desenvolver e implementar arquiteturas de rede eficientes e escaláveis.Configurar e otimizar dispositivos de rede, como roteadores, switches e firewalls.Implementar medidas de segurança, incluindo firewalls, VPNs e detecção de intrusões.Monitorar constantemente a rede para identificar e mitigar ameaças de segurança.Realizar auditorias de segurança e garantir conformidade com políticas e regulamentos.Administrar servidores, armazenamento e recursos de computação.Garantir a integridade e disponibilidade dos dados e sistemas.Realizar backups regulares e desenvolver planos de recuperação de desastres.Administrar servidores, armazenamento e recursos de computação.Garantir a integridade e disponibilidade dos dados e sistemas.Realizar backups regulares e desenvolver planos de recuperação de desastres.Fornecer suporte técnico avançado para resolver problemas de rede e infraestrutura.Colaborar com a equipe de suporte para resolver incidentes e garantir alta disponibilidade.Monitorar o desempenho da rede e realizar ajustes para otimização.Identificar e implementar soluções para melhorar a eficiência operacional.Ficar atualizado sobre as tendências e avanços tecnológicos relevantes.Recomendar e implementar atualizações de hardware e software para melhorar a infraestrutura.Requisitos e qualificaçõesO que esperamos de você?•	Formação em Ciência da Computação, Engenharia de Redes, ou área relacionada.•	Experiência comprovada em Fortinet.•	Experiência comprovada em implementação e manutenção de redes.•	Conhecimento profundo de protocolos de rede, segurança da informação e sistemas operacionais.•	Habilidades analíticas e capacidade de solucionar problemas complexos•	Inglês intermediário.•	Disponibilidade para plantão.Desejável:•	Certificações relevantes (CCNA, CCNP, etc.).•	Certificações Fortinet.•	Conhecimento em gestão de riscos e compliance.  Informações adicionaisHorário de trabalho: 09h às 18hModelo de trabalho para este projeto/cliente: 100% remoto (presença do profissional em eventos sazonais na Nava)Além de ser uma empresa certificada Great Place to Work, você vai encontrar na NAVA: ✅ Oportunidades de carreira 🚀✅ Liberdade para escrever seu próprio código 🏆✅ Diversidade e diferentes formas de ver o mundo 🌈✅ Comunidades que incentivam o crescimento de todos 📚✅ Treinamento In Company 💻✅ Um time incrível 😎✅ Empresa engajada no Pacto Global da ONU 💪🏼✅ Projetos inovadores 💡✅ Alta avaliação no Glassdoor 📣",NAVA | Technology for Business,vacancy_type_effective,,True,,,Brasil,https://nava.gupy.io/job/eyJqb2JJZCI6NjU5NjI3Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,remote,True
6422549,2024-01-11T12:11:18.394Z,ANALISTA IMPL.PROJETO JR - DOURADOS MS,"Já se imaginou trabalhando em uma empresa que está em constante expansão e que além de tudo, valoriza os seus profissionais?Fazer parte do time Solinftec, é compartilhar experiências de crescimento e ainda contribuir para soluções na indústria de agtech. Nós acreditamos na diversidade de talentos e é isso que nos move a cada dia.Se você é uma pessoa que gosta de desafios e que está sempre disposta a aprender, temos um lugar para você no nosso time. Leia os detalhes completos da vaga logo abaixo!Responsabilidades e atribuiçõesResponsável por implantar e garantir a entrega do projeto, com todas atividades e prazos finalizados, assegurando a qualidade dos trabalhos realizados, no tempo vigente da implantação;Realizar o acompanhamento ou a instalação e configuração dos hardwares e periféricos fornecidos pela Solinftec, nas máquinas agrícolas;Realizar a capacitação dos usuários da solução, através de treinamentos técnicos, práticos e teóricos, aos clientes, por meio de materiais didáticos e apresentações audiovisuais. (SGPA, PBI e Técnico); Responsável por conduzir a implantação de projetos seguindo a metodologia escrita pelos departamentos responsáveis e realizar as entregar ao cliente todos os documentos vigentes do projeto, através de validações em cada etapas (termos de aceites parciais e final); Realizar planos de ação para sanar os pontos de atenção em uma implantação de projeto, garantindo a satisfação do cliente com a solução, por meio de apresentações e documentos; Responsável por dar suporte técnico ao cliente, no período de implantação do sistema, orientando e sanando dúvidas que possam surgir, realizando manutenções elétricas, atualização e configuração dos softwares da Solinftec; Realizar report. interno/externo do projeto pontuando avanços e principais pontos de atenção para que os departamentos envolvidos possam intervir; Ser referência e disseminar conhecimento da tecnologia para seus pares e cliente observando o modelo de negócio; Identificar as necessidades e oportunidades dos clientes, propondo soluções para identificar riscos, juntamente com time comercial; Realizar testes em campo, demonstrando a viabilidade da solução para os clientes.Requisitos e qualificaçõesDesejável formação na área de Engenharia de automação, elétrica, mecatrônico, agrícola ou agronomia, ou áreas correlatas;Nível de formação: Técnico/Tecnólogo/Graduação Superior em áreas agrícola, agricultura de precisão ou afins;Possuir boa comunicação e relacionamento interpessoal;Capacidade de redigir corretamente e com clareza relatórios, e-mails e pareceres técnicos;Experiência prévia com ambiente de trabalho colaborativo;Conhecimento do pacote office, com ênfase em Excel e Word;Disciplina, organização e senso de responsabilidade;Pensamento criativo e inovador;Possuir habilitação ""B"" e experiências com direção em estradas;Informações adicionaisPossuir disponibilidade para viagens;Desejável ter experiência com máquinas agrícolas, área de manutenção elétrica ou mecânica e conhecimento de campo, com lavouras de soja, milho e algodão entre 1 - 2 anos;Local: Dourados MS e Região.",Solinftec,vacancy_type_effective,,False,Fátima do Sul,Mato Grosso do Sul,Brasil,https://solinftec.gupy.io/job/eyJqb2JJZCI6NjQyMjU0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6177590,2024-01-11T12:08:41.382Z,Pessoa Analista Processos e Produção Pl,"Venha desenvolver sua carreira!Trabalhar em conjunto com fornecedores de peças, focando na avaliação de processos relacionados peças soldadas (Funilaria) para levantamento de potenciais reduções de custo peça e investimentos de projetos.Aplicar os conceitos Toyota juntamente com o grupo de Compras, Engenharia de Produto e o Fornecedor.Responsabilidades e atribuiçõesConhecimento em desenvolvimento de processos de soldagem (Carroceria e chassis) e manufatura de dispositivos de solda;Junto ao time de Compras e R&amp;D, analisar a composição de preço peça e investimento, com foco em processos, determinar pontos de melhorias e redução de custos;Criar e controlar padrões de composição ideal de investimentos em equipamentos;Realizar apresentações de resultados à alta gerência/diretoria;Realizar contato direto com expatriados para discussões e benchmark de outros países;Suportar as atividades de implementação de projetos nos fornecedores junto ao setor de Compras, R&amp;D e Qualidade, com foco no desenvolvimento de todo o projeto de ferramental/moldes de injeção e alteração do processo produtivo até o atingimento do nível adequado de qualidade;Avaliar desenhos técnicos de peças e conjuntos de veículos, dispositivos de solda, dispositivos de controle dimensional;Elaborar cronogramas, planos de ação, listas de problemas e fazer acompanhamento periódico e reporte a chefia e gerência/diretoria direta;Dar suporte à resolução de problemas relacionados a fornecedores de forma interna e externa;Contato e comunicação direta, para discussões com os setores de Compras, R&amp;D e fornecedor.Requisitos e qualificaçõesFormação Superior Completa em Engenharia Mecânica, Engenharia Mecatrônica, Engenharia Elétrica ou Engenharia de Produção.Vivência na área de desenvolvimento de dispositivos de solda e definição de processos de solda (Solda a Ponto / Mig) - Novos projetos.Inglês avançadoConhecimento em AutoCad, Catia.Pacote Excel avançado.CNH BDisponibilidade para trabalho externo e viagens a fornecedores REQUISITOS DESEJAVÉISJaponêsPower BIInformações adicionaisBEFEFÍCIOS:Convênio MédicoConvênio OdontológicoSeguro de VidaAlimentação no localVale AlimentaçãoTransporte FretadoPLRPrevidência Privada",Toyota do Brasil,vacancy_type_effective,,False,Sorocaba,São Paulo,Brasil,https://toyotabrasil.gupy.io/job/eyJqb2JJZCI6NjE3NzU5MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
6596246,2024-01-11T12:05:04.718Z,Analista Comercial - Curitiba (PR) ,"A BMC está em constante busca por pessoas que pensam diferente, que buscam fazer diferente, que se sintam confortáveis com a constante inovação. Esse tipo de pessoa não pode ter medo de errar. Temos uma frase de nosso CEO que diz: “o que fazemos hoje é exatamente o que não queremos fazer amanhã”. Nossa gente precisa buscar constantemente seu autodesenvolvimento, portanto, estamos sempre em busca de profissionais interessados em aprender e contribuir para o crescimento da empresa. Nossa gente precisa ser obcecada por ser protagonista e colaborativa com os demais.Procuramos pessoas que levem produtividade a todo lugar!E, por sermos uma empresa comercial, também prezamos pela paixão pelo cliente, seja ele interno ou externo.Responsabilidades e atribuiçõesExecutar Pipeline com time de vendas diariamente no CRM;Conduzir o preenchimento das informações de negócios no CRM, status financeiro, carregamento, entrega técnica, etc;Acompanhar e direcionar e propor soluções de crédito junto aos agentes financeiros e time de vendas;Desenvolver análises de vendas a cada 15 dias (simuladores de margem, preenchimento de análises de vendas, cálculos de comissões e DRE);Executar entradas e emissões de notas fiscais de vendas de máquinas novas e usadas de acordo com a necessidade;Formalizar informações diversas de negócios especiais e opcionais com a fábrica;Organizar, programar e liberar os carregamentos das máquinas vendidas;Controlar as comissões de vendas conforme regra: auditar, elaborar pedido, enviar ao vendedor e dar entrada em notas fiscais mensalmente;Desenvolver e/ou apoiar nas melhorias constantes do processo de administração de venda da regional.Atuará de forma ativa com um time de 10 vendedores entre externos e internos.Requisitos e qualificaçõesBuscamos uma pessoa dinâmica, com boa comunicação, e que goste da rotina corrida de vendas do dia-dia. Que tenha atitude positiva, que goste e saiba trabalhar em equipe, organizada para cuidar de seu tempo e dos processos formais da regional, além de ser adaptável em mudanças constantes.Excel Avançado, Experiência na área Comercial, Boa comunicação; Agilidade e com bastante Energia; atenção aos detalhes; saibam priorizar demandas concorrentes; se sintam desafiadas em um ambiente que muda constantemente; tenham habilidade de influenciar e focar em resultados em um ambiente dinâmico.Informações adicionaisVale Transporte;Horário Flexível;Assistência médica (Bradesco);    Assistência Odontológica (Bradesco); Vale Alimentação;Vale Refeição;Seguro de Vida; Participação nos Lucros e Resultados (Semestral);BMC Pass (Academias, Natação e demais atividades físicas)Day Off AniversárioVale aniversário",BMC Hyundai,vacancy_type_effective,2024-03-31T00:00:00.000Z,False,Curitiba,Paraná,Brasil,https://bmchyundai.gupy.io/job/eyJqb2JJZCI6NjU5NjI0Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site,True
6596247,2024-01-11T12:04:47.119Z,Analista de RH - Generalista,"Diagnosticar e propor soluções para os clientes internos de RH, através da prática das políticas e dos programas de Recursos Humanos, no que tange a Recrutamento e Seleção, Treinamento e Desenvolvimento, Administração de Pessoal, Programa de Benefícios, Responsabilidade Social e Segurança do Trabalho.Responsabilidades e atribuições Retroalimentar a área de RH com as demandas e apontamentos das áreas clientes; Acompanhar o negócio da área cliente conhecendo-o em maior profundidade e propriedade; Ser suporte ao cliente interno no que tange ao tema Gestão de Pessoas;Acompanhar e controlar os planos de ação da Pesquisa Interna; Acompanhar e auxiliar os planos de desenvolvimento individual dos supervisores; Coordenar as implantações de novos clientes de acordo com as demandas; Atuar como suporte do RH quando adequado e necessário; Atuar como preposto da empresa quando necessário; Requisitos e qualificaçõesSuperior Completo em áreas afim.Conhecimento em atividades relacionadas à áreaConhecimento em ExcelDiferencial conhecimento em Power BiInformações adicionaisRefeição no local de trabalhoVale AlimentaçãoVale TransportePlano de SaúdePlano OdontológicoConvênio FarmáciaSeguro de VidaSubsídio óculosKit Material escolarKit Maternidade/PaternidadeClube de descontosAssessoria jurídicaEstacionamentoUniversidade Corporativa com Cursos 100% Online e GratuitosDescontos em Diversas Instituições de EnsinoEsta vaga também se destina a pessoa com deficiência (PCD) ou reabilitadoHorário: 08h00 - 17h30 seg a sex",Grupo Risotolândia,vacancy_type_effective,,False,Araucária,Paraná,Brasil,https://gruporisotolandia.gupy.io/job/eyJqb2JJZCI6NjU5NjI0Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site,True
